School_ID,Short_Name,Long_Name,Primary_Category,Program_Type,Program_Group,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Grades_Served,Application_Requirements,Program_Selections,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
609927,FOSTER PARK,Foster Park Elementary School,ES,FOSTER PARK-Magnet Cluster-Fine & Performing Arts,Fine & Performing Arts,8530 S WOOD ST,Chicago,Illinois,60620,7735352725,7735352740,https://www.cps.edu/schools/schoolprofiles/609927,https://fosterpark.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.738425,-87.668099,POINT (-87.668099 41.738425)
610199,COLEMON,Johnnie Colemon Elementary Academy,ES,COLEMON-Open Enrollment-General Education,General Education,1441 W 119TH ST,Chicago,Illinois,60643,7735353975,7735353979,https://www.cps.edu/schools/schoolprofiles/610199,https://colemon.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.677505,-87.658111,POINT (-87.658111 41.677505)
609799,BELL,Alexander Graham Bell Elementary School,ES,BELL-Selective Enrollment-Regional Gifted,Regional Gifted,3730 N OAKLEY AVE,Chicago,Illinois,60618,7735345150,7735345163,https://www.cps.edu/schools/schoolprofiles/609799,http://bell.cps.edu,"1,2,3,4",Admissions Exam,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Admissions Exam,,41.94953,-87.686018,POINT (-87.686018 41.94953)
609739,WASHINGTON HS,George Washington High School,HS,WASHINGTON HS-International Baccalaureate (IB),,3535 E 114TH ST,Chicago,Illinois,60617,7735355725,7735355038,https://www.cps.edu/schools/schoolprofiles/609739,https://www.gwashingtonhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Elementary Preference,General</li><li><strong>Note: </strong>50 bonus points for attendance area  Elementary preference: Marsh ES (IB Partner School)</li></ul>",None,,41.688137,-87.53757,POINT (-87.53757 41.688137)
609848,ALDRIDGE,Ira F Aldridge Elementary School,ES,ALDRIDGE-Open Enrollment-General Education,General Education,630 E 131ST ST,Chicago,Illinois,60827,7735355614,7735355613,https://www.cps.edu/schools/schoolprofiles/609848,https://aldridge.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.657405,-87.606474,POINT (-87.606474 41.657405)
609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,FOREMAN HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,3235 N LECLAIRE AVE,Chicago,Illinois,60641,7735343400,7735343684,https://www.cps.edu/schools/schoolprofiles/609708,http://www.foremancca.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.939797,-87.754167,POINT (-87.754167 41.939797)
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,CHICAGO VOCATIONAL HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,2100 E 87TH ST,Chicago,Illinois,60617,7735356100,7735356633,https://www.cps.edu/schools/schoolprofiles/609674,https://chicagovocational.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.737174,-87.573268,POINT (-87.573268 41.737174)
400085,ACERO - GARCIA HS,Acero Charter Schools - Major Hector P. Garcia MD,HS,ACERO - GARCIA HS-Charter-STEM,STEM,4248 W 47TH ST,Chicago,Illinois,60632,7735793480,7733765785,https://www.cps.edu/schools/schoolprofiles/400085,http://hg.aceroschools.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Elementary Preference,General</li><li><strong>Note: </strong>Elementary preference:  ACERO - BRIGHTON PARK, ACERO - CISNEROS, ACERO - CLEMENTE,  ACERO - DE LA CRUZ, ACERO - DE LAS CASAS,  ACERO - FUENTES, ACERO - IDAR, ACERO - MARQUEZ, ACERO - PAZ, ACERO - SANTIAGO, ACERO - TAMAYO,  ACERO - TORRES, ACERO - ZIZUMBO""</li></ul>",None,,41.809171,-87.730467,POINT (-87.730467 41.809171)
609810,BRIDGE,Norman A Bridge Elementary School,ES,BRIDGE-Open Enrollment-General Education,General Education,3800 N NEW ENGLAND AVE,Chicago,Illinois,60634,7735343718,7735343612,https://www.cps.edu/schools/schoolprofiles/609810,https://bridge.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.949114,-87.798669,POINT (-87.798669 41.949114)
609897,EARLE,Charles W Earle Elementary School,ES,EARLE-Magnet Cluster-STEM,STEM,2040 W 62ND ST,Chicago,Illinois,60636,7735359130,7735359140,https://www.cps.edu/schools/schoolprofiles/609897,https://earlestemelementary.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.781225,-87.675547,POINT (-87.675547 41.781225)
610219,WASHINGTON G ES,George Washington Elementary School,ES,WASHINGTON G ES-Open Enrollment-General Education,General Education,3611 E 114TH ST,Chicago,Illinois,60617,7735355010,7735355124,https://www.cps.edu/schools/schoolprofiles/610219,https://gwashington.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.688131,-87.536015,POINT (-87.536015 41.688131)
609756,CURIE HS,Marie Sklodowska Curie Metropolitan High School,HS,CURIE HS-Career & Technical Education (CTE)-Information Technology,Information Technology,4959 S ARCHER AVE,Chicago,Illinois,60632,7735352100,7735352049,https://www.cps.edu/schools/schoolprofiles/609756,https://www.curiehs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.80306,-87.722042,POINT (-87.722042 41.80306)
